,matchID,championID,position,win,kda
97,KR_6005835681,103,MIDDLE,True,9.5
98,KR_6005835681,81,BOTTOM,True,9.0
99,KR_6005835681,555,UTILITY,True,4.25
100,KR_5996994919,79,TOP,False,3.0
101,KR_5996994919,77,JUNGLE,False,1.4285714285714286
102,KR_5996994919,157,MIDDLE,False,0.2222222222222222
103,KR_5996994919,429,BOTTOM,False,3.0
104,KR_5996994919,412,UTILITY,False,3.5
105,KR_5996994919,31,TOP,True,2.5
106,KR_5996994919,104,JUNGLE,True,8.0
107,KR_5996994919,711,MIDDLE,True,8.0
108,KR_5996994919,81,BOTTOM,True,11.0
109,KR_5996994919,12,UTILITY,True,2.5
110,KR_5962395110,31,TOP,True,3.6666666666666665
111,KR_5962395110,421,JUNGLE,True,2.2857142857142856
112,KR_5962395110,245,MIDDLE,True,3.8333333333333335
113,KR_5962395110,202,BOTTOM,True,7.5
114,KR_5962395110,63,UTILITY,True,2.4
115,KR_5962395110,126,TOP,False,1.3333333333333333
116,KR_5962395110,141,JUNGLE,False,1.25
117,KR_5962395110,103,MIDDLE,False,1.5555555555555556
118,KR_5962395110,498,BOTTOM,False,0.6666666666666666
119,KR_5962395110,98,UTILITY,False,1.625
120,KR_5956028747,24,TOP,True,2.1666666666666665
121,KR_5956028747,421,JUNGLE,True,7.0
122,KR_5956028747,27,MIDDLE,True,7.25
123,KR_5956028747,81,BOTTOM,True,8.666666666666666
124,KR_5956028747,43,UTILITY,True,6.0
125,KR_5956028747,887,TOP,False,1.1428571428571428
126,KR_5956028747,154,JUNGLE,False,1.5
127,KR_5956028747,238,MIDDLE,False,1.25
128,KR_5956028747,119,BOTTOM,False,0.5555555555555556
129,KR_5956028747,350,UTILITY,False,1.25
130,KR_6005808054,31,TOP,True,2.0
131,KR_6005808054,102,JUNGLE,True,6.333333333333333
132,KR_6005808054,34,MIDDLE,True,2.25
133,KR_6005808054,222,BOTTOM,True,6.333333333333333
134,KR_6005808054,888,UTILITY,True,9.0
135,KR_6005808054,79,TOP,False,1.0
136,KR_6005808054,141,JUNGLE,False,1.3333333333333333
137,KR_6005808054,268,MIDDLE,False,1.1666666666666667
138,KR_6005808054,429,BOTTOM,False,1.5
139,KR_6005808054,50,UTILITY,False,1.1666666666666667
140,KR_5997033536,516,TOP,False,1.3333333333333333
141,KR_5997033536,91,JUNGLE,False,0.3333333333333333
142,KR_5997033536,55,MIDDLE,False,1.0
143,KR_5997033536,81,BOTTOM,False,1.1666666666666667
144,KR_5997033536,63,UTILITY,False,0.8181818181818182
145,KR_5997033536,57,TOP,True,22.0
146,KR_5997033536,154,JUNGLE,True,7.666666666666667
147,KR_5997033536,245,MIDDLE,True,4.666666666666667
148,KR_5997033536,21,BOTTOM,True,2.125
149,KR_5997033536,89,UTILITY,True,2.8
150,KR_6005834492,92,TOP,True,5.0
151,KR_6005834492,234,JUNGLE,True,8.0
152,KR_6005834492,84,MIDDLE,True,7.0
153,KR_6005834492,236,BOTTOM,True,11.0
154,KR_6005834492,350,UTILITY,True,13.0
155,KR_6005834492,41,TOP,False,0.2
156,KR_6005834492,141,JUNGLE,False,0.3333333333333333
157,KR_6005834492,112,MIDDLE,False,0.5
158,KR_6005834492,360,BOTTOM,False,0.4
159,KR_6005834492,89,UTILITY,False,0.5
160,KR_5956085093,92,TOP,False,1.2222222222222223
161,KR_5956085093,163,JUNGLE,False,1.9166666666666667
162,KR_5956085093,112,MIDDLE,False,2.142857142857143
163,KR_5956085093,81,BOTTOM,False,2.142857142857143
164,KR_5956085093,16,UTILITY,False,2.7142857142857144
165,KR_5956085093,266,TOP,True,1.7142857142857142
166,KR_5956085093,876,JUNGLE,True,3.25
167,KR_5956085093,31,MIDDLE,True,4.2
168,KR_5956085093,145,BOTTOM,True,3.2
169,KR_5956085093,350,UTILITY,True,5.75
170,KR_5962433274,141,TOP,True,5.666666666666667
171,KR_5962433274,64,JUNGLE,True,3.3333333333333335
172,KR_5962433274,84,MIDDLE,True,6.0
173,KR_5962433274,18,BOTTOM,True,10.0
174,KR_5962433274,147,UTILITY,True,8.0
175,KR_5962433274,887,TOP,False,0.0
176,KR_5962433274,104,JUNGLE,False,1.1111111111111112
177,KR_5962433274,221,BOTTOM,False,1.1818181818181819
178,KR_5962433274,8,MIDDLE,False,1.1428571428571428
179,KR_5962433274,350,UTILITY,False,3.5
180,KR_5962408613,106,TOP,False,1.5714285714285714
181,KR_5962408613,234,JUNGLE,False,1.4444444444444444
182,KR_5962408613,238,MIDDLE,False,2.0
183,KR_5962408613,81,BOTTOM,False,2.5
184,KR_5962408613,99,UTILITY,False,1.6666666666666667
185,KR_5962408613,58,TOP,True,2.142857142857143
186,KR_5962408613,62,JUNGLE,True,4.333333333333333
187,KR_5962408613,103,MIDDLE,True,1.7777777777777777
188,KR_5962408613,221,BOTTOM,True,3.25
189,KR_5962408613,350,UTILITY,True,5.2
190,KR_5944477320,223,TOP,False,1.4
191,KR_5944477320,35,JUNGLE,False,5.25
192,KR_5944477320,246,MIDDLE,False,1.5555555555555556
193,KR_5944477320,145,BOTTOM,False,3.6
194,KR_5944477320,111,UTILITY,False,2.375
195,KR_5944477320,126,TOP,True,3.0
196,KR_5944477320,29,JUNGLE,True,2.5714285714285716
197,KR_5944477320,20,MIDDLE,True,1.6666666666666667
198,KR_5944477320,12,UTILITY,True,2.857142857142857
199,KR_5944477320,15,BOTTOM,True,4.2
200,KR_5943223915,223,TOP,False,1.2857142857142858
201,KR_5943223915,91,JUNGLE,False,0.6666666666666666
202,KR_5943223915,103,MIDDLE,False,1.6
203,KR_5943223915,81,BOTTOM,False,0.5
204,KR_5943223915,48,UTILITY,False,0.9090909090909091
205,KR_5943223915,114,TOP,True,2.0
206,KR_5943223915,33,JUNGLE,True,8.333333333333334
207,KR_5943223915,268,MIDDLE,True,7.0
208,KR_5943223915,202,BOTTOM,True,5.333333333333333
209,KR_5943223915,875,UTILITY,True,9.0
210,KR_5934987368,223,TOP,True,5.0
211,KR_5934987368,104,JUNGLE,True,3.2
212,KR_5934987368,711,MIDDLE,True,5.666666666666667
213,KR_5934987368,51,BOTTOM,True,3.5
214,KR_5934987368,89,UTILITY,True,3.1666666666666665
215,KR_5934987368,50,TOP,False,1.4444444444444444
216,KR_5934987368,234,JUNGLE,False,1.375
217,KR_5934987368,103,MIDDLE,False,2.125
218,KR_5934987368,67,BOTTOM,False,2.4
219,KR_5934987368,350,UTILITY,False,3.4
220,KR_5947551391,223,TOP,True,7.0
221,KR_5947551391,32,JUNGLE,True,2.8
222,KR_5947551391,61,MIDDLE,True,5.0
223,KR_5947551391,222,BOTTOM,True,2.0
224,KR_5947551391,888,UTILITY,True,18.0
225,KR_5947551391,114,TOP,False,1.5
226,KR_5947551391,234,JUNGLE,False,1.3333333333333333
227,KR_5947551391,517,MIDDLE,False,1.0
228,KR_5947551391,15,BOTTOM,False,0.8333333333333334
229,KR_5947551391,101,UTILITY,False,0.7142857142857143
230,KR_5934703367,41,TOP,False,0.25
231,KR_5934703367,76,JUNGLE,False,0.42857142857142855
232,KR_5934703367,112,MIDDLE,False,0.6
233,KR_5934703367,18,BOTTOM,False,8.0
234,KR_5934703367,555,UTILITY,False,1.5
235,KR_5934703367,223,TOP,True,10.0
236,KR_5934703367,203,JUNGLE,True,5.0
237,KR_5934703367,104,MIDDLE,True,3.0
238,KR_5934703367,81,BOTTOM,True,2.0
239,KR_5934703367,53,UTILITY,True,1.25
240,KR_5937480431,223,TOP,True,2.8333333333333335
241,KR_5937480431,56,JUNGLE,True,4.4
242,KR_5937480431,103,MIDDLE,True,4.5
243,KR_5937480431,81,BOTTOM,True,2.8333333333333335
244,KR_5937480431,235,UTILITY,True,1.25
245,KR_5937480431,41,TOP,False,1.7142857142857142
246,KR_5937480431,154,JUNGLE,False,3.0
247,KR_5937480431,711,MIDDLE,False,2.25
248,KR_5937480431,29,BOTTOM,False,2.625
249,KR_5937480431,53,UTILITY,False,3.4
250,KR_5934120597,58,TOP,False,0.3333333333333333
251,KR_5934120597,62,JUNGLE,False,6.5
252,KR_5934120597,7,MIDDLE,False,2.5
253,KR_5934120597,360,BOTTOM,False,1.6666666666666667
254,KR_5934120597,89,UTILITY,False,1.6666666666666667
255,KR_5934120597,223,TOP,True,21.0
256,KR_5934120597,91,JUNGLE,True,2.2
257,KR_5934120597,25,MIDDLE,True,11.0
258,KR_5934120597,119,BOTTOM,True,3.5
259,KR_5934120597,40,UTILITY,True,3.6
260,KR_5947118474,223,TOP,True,4.75
261,KR_5947118474,131,JUNGLE,True,24.0
262,KR_5947118474,99,MIDDLE,True,4.333333333333333
263,KR_5947118474,429,BOTTOM,True,3.0
264,KR_5947118474,412,UTILITY,True,3.7142857142857144
265,KR_5947118474,875,TOP,False,1.2857142857142858
266,KR_5947118474,203,JUNGLE,False,1.125
267,KR_5947118474,68,MIDDLE,False,1.5555555555555556
268,KR_5947118474,81,BOTTOM,False,2.2
269,KR_5947118474,37,UTILITY,False,1.4545454545454546
270,KR_5935702045,39,TOP,False,1.9
271,KR_5935702045,59,JUNGLE,False,3.25
272,KR_5935702045,7,MIDDLE,False,2.25
273,KR_5935702045,145,BOTTOM,False,1.5555555555555556
274,KR_5935702045,99,UTILITY,False,3.5
275,KR_5935702045,17,TOP,True,1.5833333333333333
276,KR_5935702045,91,JUNGLE,True,1.7692307692307692
277,KR_5935702045,26,MIDDLE,True,2.0
278,KR_5935702045,67,BOTTOM,True,2.875
279,KR_5935702045,68,UTILITY,True,1.5454545454545454
280,KR_5933594575,50,TOP,False,0.5
281,KR_5933594575,59,JUNGLE,False,3.0
282,KR_5933594575,103,MIDDLE,False,0.2857142857142857
283,KR_5933594575,236,BOTTOM,False,0.14285714285714285
284,KR_5933594575,267,UTILITY,False,0.25
285,KR_5933594575,223,TOP,True,1.0
286,KR_5933594575,163,JUNGLE,True,21.0
287,KR_5933594575,143,MIDDLE,True,12.0
288,KR_5933594575,145,BOTTOM,True,9.0
289,KR_5933594575,412,UTILITY,True,20.0
290,KR_5933903238,876,TOP,False,0.3333333333333333
291,KR_5933903238,154,JUNGLE,False,0.75
292,KR_5933903238,55,MIDDLE,False,0.875
293,KR_5933903238,51,BOTTOM,False,3.25
294,KR_5933903238,223,UTILITY,False,1.6666666666666667
295,KR_5933903238,516,TOP,True,6.0
296,KR_5933903238,234,JUNGLE,True,20.0
297,KR_5933903238,157,MIDDLE,True,4.5
298,KR_5933903238,360,BOTTOM,True,2.75
299,KR_5933903238,99,UTILITY,True,1.8
300,KR_5935158894,223,TOP,False,0.8888888888888888
301,KR_5935158894,104,JUNGLE,False,1.625
302,KR_5935158894,142,MIDDLE,False,2.75
303,KR_5935158894,498,BOTTOM,False,1.7142857142857142
304,KR_5935158894,350,UTILITY,False,3.5
305,KR_5935158894,54,TOP,True,3.0
306,KR_5935158894,5,JUNGLE,True,5.25
307,KR_5935158894,127,MIDDLE,True,3.4
308,KR_5935158894,81,BOTTOM,True,20.0
309,KR_5935158894,63,UTILITY,True,2.7142857142857144
310,KR_5934469157,223,TOP,True,3.6
311,KR_5934469157,104,JUNGLE,True,3.0
312,KR_5934469157,238,MIDDLE,True,1.25
313,KR_5934469157,119,BOTTOM,True,1.6666666666666667
314,KR_5934469157,412,UTILITY,True,3.0
315,KR_5934469157,10,TOP,False,0.9090909090909091
316,KR_5934469157,131,JUNGLE,False,3.6666666666666665
317,KR_5934469157,101,MIDDLE,False,4.75
318,KR_5934469157,145,BOTTOM,False,2.2222222222222223
319,KR_5934469157,117,UTILITY,False,4.4
320,KR_6004429992,114,TOP,False,0.9
321,KR_6004429992,131,JUNGLE,False,1.5
322,KR_6004429992,13,MIDDLE,False,1.6
323,KR_6004429992,21,BOTTOM,False,4.8
324,KR_6004429992,161,UTILITY,False,1.75
325,KR_6004429992,268,TOP,True,4.5
326,KR_6004429992,62,JUNGLE,True,5.2
327,KR_6004429992,39,MIDDLE,True,4.125
328,KR_6004429992,22,BOTTOM,True,3.0
329,KR_6004429992,147,UTILITY,True,2.888888888888889
330,KR_5933939162,223,TOP,True,4.5
331,KR_5933939162,91,JUNGLE,True,2.5
332,KR_5933939162,163,MIDDLE,True,9.666666666666666
333,KR_5933939162,29,BOTTOM,True,9.0
334,KR_5933939162,99,UTILITY,True,3.2857142857142856
335,KR_5933939162,126,TOP,False,1.5
336,KR_5933939162,23,JUNGLE,False,1.0
337,KR_5933939162,4,MIDDLE,False,1.0
338,KR_5933939162,145,BOTTOM,False,0.8461538461538461
339,KR_5933939162,117,UTILITY,False,1.6
340,KR_5934278727,104,TOP,True,0.625
341,KR_5934278727,56,JUNGLE,True,5.333333333333333
342,KR_5934278727,103,MIDDLE,True,8.0
343,KR_5934278727,523,BOTTOM,True,6.666666666666667
344,KR_5934278727,555,UTILITY,True,8.0
345,KR_5934278727,223,TOP,False,1.75
346,KR_5934278727,11,JUNGLE,False,1.8333333333333333
347,KR_5934278727,61,MIDDLE,False,1.1666666666666667
348,KR_5934278727,145,BOTTOM,False,0.7777777777777778
349,KR_5934278727,53,UTILITY,False,0.875
350,KR_6006764169,429,TOP,False,3.2
351,KR_6006764169,141,JUNGLE,False,2.0
352,KR_6006764169,238,MIDDLE,False,2.0
353,KR_6006764169,223,BOTTOM,False,2.0
354,KR_6006764169,235,UTILITY,False,2.875
355,KR_6006764169,75,TOP,True,3.6
356,KR_6006764169,876,JUNGLE,True,1.6363636363636365
357,KR_6006764169,54,MIDDLE,True,4.2
358,KR_6006764169,81,BOTTOM,True,3.4285714285714284
359,KR_6006764169,43,UTILITY,True,2.75
360,KR_6006614152,164,TOP,False,0.7272727272727273
361,KR_6006614152,51,BOTTOM,False,1.7272727272727273
362,KR_6006614152,7,MIDDLE,False,3.2
363,KR_6006614152,64,JUNGLE,False,3.6666666666666665
364,KR_6006614152,101,UTILITY,False,2.75
365,KR_6006614152,82,TOP,True,4.5
366,KR_6006614152,234,JUNGLE,True,3.0
367,KR_6006614152,103,MIDDLE,True,1.9090909090909092
368,KR_6006614152,360,BOTTOM,True,3.6666666666666665
369,KR_6006614152,12,UTILITY,True,1.6666666666666667
370,KR_6006619939,102,TOP,True,0.8
371,KR_6006619939,200,JUNGLE,True,4.5
372,KR_6006619939,55,MIDDLE,True,1.8571428571428572
373,KR_6006619939,81,BOTTOM,True,12.0
374,KR_6006619939,16,UTILITY,True,3.3333333333333335
375,KR_6006619939,223,TOP,False,2.25
376,KR_6006619939,62,JUNGLE,False,1.8
377,KR_6006619939,103,MIDDLE,False,10.0
378,KR_6006619939,51,BOTTOM,False,1.25
379,KR_6006619939,25,UTILITY,False,1.0
380,KR_6005719061,67,TOP,True,3.25
381,KR_6005719061,104,JUNGLE,True,2.2222222222222223
382,KR_6005719061,103,MIDDLE,True,2.857142857142857
383,KR_6005719061,221,BOTTOM,True,4.333333333333333
384,KR_6005719061,555,UTILITY,True,3.1666666666666665
385,KR_6005719061,429,TOP,False,1.2
386,KR_6005719061,33,JUNGLE,False,3.2857142857142856
387,KR_6005719061,38,MIDDLE,False,2.0
388,KR_6005719061,145,BOTTOM,False,2.0
389,KR_6005719061,147,UTILITY,False,2.8333333333333335
390,KR_5962523581,69,TOP,False,0.5
391,KR_5962523581,120,JUNGLE,False,0.6666666666666666
392,KR_5962523581,245,MIDDLE,False,0.875
393,KR_5962523581,221,BOTTOM,False,4.5
394,KR_5962523581,350,UTILITY,False,5.0
395,KR_5962523581,126,TOP,True,5.5
396,KR_5962523581,104,JUNGLE,True,5.0
397,KR_5962523581,427,MIDDLE,True,4.0
398,KR_5962523581,81,BOTTOM,True,5.5
399,KR_5962523581,57,UTILITY,True,2.25
400,KR_6000998197,157,TOP,False,0.2857142857142857
401,KR_6000998197,20,JUNGLE,False,2.5
402,KR_6000998197,84,MIDDLE,False,2.8
403,KR_6000998197,22,BOTTOM,False,0.5555555555555556
404,KR_6000998197,143,UTILITY,False,0.8181818181818182
405,KR_6000998197,516,MIDDLE,True,3.0
406,KR_6000998197,5,JUNGLE,True,4.0
407,KR_6000998197,238,TOP,True,1.8
408,KR_6000998197,202,BOTTOM,True,6.333333333333333
409,KR_6000998197,134,UTILITY,True,4.75
410,KR_5998469700,875,TOP,False,0.2857142857142857
411,KR_5998469700,62,JUNGLE,False,4.0
412,KR_5998469700,55,MIDDLE,False,0.42857142857142855
413,KR_5998469700,18,BOTTOM,False,1.3333333333333333
414,KR_5998469700,117,UTILITY,False,2.0
415,KR_5998469700,240,TOP,True,6.0
416,KR_5998469700,238,JUNGLE,True,4.25
417,KR_5998469700,103,MIDDLE,True,17.0
418,KR_5998469700,81,BOTTOM,True,2.0
419,KR_5998469700,7,UTILITY,True,1.8
420,KR_5997037812,17,TOP,True,0.2
421,KR_5997037812,103,MIDDLE,True,2.5
422,KR_5997037812,234,JUNGLE,True,5.4
423,KR_5997037812,81,BOTTOM,True,4.2
424,KR_5997037812,350,UTILITY,True,15.0
425,KR_5997037812,84,TOP,False,5.5
426,KR_5997037812,141,JUNGLE,False,1.3
427,KR_5997037812,238,MIDDLE,False,1.4285714285714286
428,KR_5997037812,85,BOTTOM,False,1.875
429,KR_5997037812,9,UTILITY,False,0.9
430,KR_5996874046,41,TOP,False,1.5
431,KR_5996874046,64,JUNGLE,False,1.0
432,KR_5996874046,112,MIDDLE,False,0.42857142857142855
433,KR_5996874046,145,BOTTOM,False,1.6666666666666667
434,KR_5996874046,412,UTILITY,False,1.25
435,KR_5996874046,8,TOP,True,4.0
436,KR_5996874046,104,JUNGLE,True,5.0
437,KR_5996874046,166,MIDDLE,True,3.25
438,KR_5996874046,22,BOTTOM,True,6.0
439,KR_5996874046,25,UTILITY,True,10.0
440,KR_5996987527,39,TOP,False,1.875
441,KR_5996987527,59,JUNGLE,False,3.2222222222222223
442,KR_5996987527,157,MIDDLE,False,1.375
443,KR_5996987527,110,BOTTOM,False,3.111111111111111
444,KR_5996987527,99,UTILITY,False,10.333333333333334
445,KR_5996987527,240,TOP,True,4.5
446,KR_5996987527,141,JUNGLE,True,4.4
447,KR_5996987527,112,MIDDLE,True,2.5
448,KR_5996987527,81,BOTTOM,True,6.0
449,KR_5996987527,32,UTILITY,True,1.6923076923076923
450,KR_5996795611,113,TOP,False,2.5555555555555554
451,KR_5996795611,64,JUNGLE,False,2.888888888888889
452,KR_5996795611,55,MIDDLE,False,1.6153846153846154
453,KR_5996795611,51,BOTTOM,False,1.8
454,KR_5996795611,555,UTILITY,False,2.3333333333333335
455,KR_5996795611,82,TOP,True,1.5
456,KR_5996795611,141,JUNGLE,True,6.6
457,KR_5996795611,711,MIDDLE,True,6.0
458,KR_5996795611,202,BOTTOM,True,3.0
459,KR_5996795611,43,UTILITY,True,3.2
460,KR_5998106588,13,TOP,False,0.3333333333333333
461,KR_5998106588,876,JUNGLE,False,3.0
462,KR_5998106588,39,MIDDLE,False,1.0
463,KR_5998106588,145,BOTTOM,False,0.16666666666666666
464,KR_5998106588,25,UTILITY,False,0.0
465,KR_5998106588,98,MIDDLE,True,4.0
466,KR_5998106588,64,JUNGLE,True,13.0
467,KR_5998106588,238,TOP,True,6.0
468,KR_5998106588,235,UTILITY,True,14.0
469,KR_5998106588,223,BOTTOM,True,12.0
470,KR_5996669622,266,TOP,True,0.6363636363636364
471,KR_5996669622,154,JUNGLE,True,14.0
472,KR_5996669622,39,MIDDLE,True,4.0
473,KR_5996669622,51,BOTTOM,True,2.5714285714285716
474,KR_5996669622,888,UTILITY,True,3.1666666666666665
475,KR_5996669622,141,TOP,False,1.1111111111111112
476,KR_5996669622,234,JUNGLE,False,5.5
477,KR_5996669622,103,MIDDLE,False,1.3
478,KR_5996669622,498,BOTTOM,False,2.5
479,KR_5996669622,101,UTILITY,False,2.5
480,KR_5990264141,150,TOP,True,1.0
481,KR_5990264141,30,JUNGLE,True,2.4166666666666665
482,KR_5990264141,112,MIDDLE,True,10.0
483,KR_5990264141,236,BOTTOM,True,3.857142857142857
484,KR_5990264141,267,UTILITY,True,4.0
485,KR_5990264141,84,TOP,False,4.0
486,KR_5990264141,245,JUNGLE,False,2.142857142857143
487,KR_5990264141,42,MIDDLE,False,2.142857142857143
488,KR_5990264141,119,BOTTOM,False,1.1818181818181819
489,KR_5990264141,412,UTILITY,False,0.7272727272727273
490,KR_6005710591,777,TOP,True,1.7777777777777777
491,KR_6005710591,35,JUNGLE,True,2.75
492,KR_6005710591,4,MIDDLE,True,4.4
493,KR_6005710591,145,BOTTOM,True,2.857142857142857
494,KR_6005710591,497,UTILITY,True,5.0
495,KR_6005710591,122,TOP,False,1.125
496,KR_6005710591,141,JUNGLE,False,2.375
497,KR_6005710591,163,MIDDLE,False,2.0
498,KR_6005710591,67,BOTTOM,False,2.857142857142857
499,KR_6005710591,412,UTILITY,False,3.0
500,KR_5996625762,41,TOP,True,7.0
501,KR_5996625762,29,JUNGLE,True,8.0
502,KR_5996625762,61,MIDDLE,True,6.0
503,KR_5996625762,202,BOTTOM,True,4.5
504,KR_5996625762,26,UTILITY,True,11.0
505,KR_5996625762,62,TOP,False,0.8571428571428571
506,KR_5996625762,27,JUNGLE,False,0.75
507,KR_5996625762,134,MIDDLE,False,1.0
508,KR_5996625762,221,BOTTOM,False,0.25
509,KR_5996625762,99,UTILITY,False,0.625
510,KR_5996680885,266,TOP,True,2.4
511,KR_5996680885,30,JUNGLE,True,10.666666666666666
512,KR_5996680885,4,MIDDLE,True,4.25
513,KR_5996680885,29,BOTTOM,True,5.0
514,KR_5996680885,117,UTILITY,True,9.0
515,KR_5996680885,126,TOP,False,1.1111111111111112
516,KR_5996680885,203,JUNGLE,False,1.5555555555555556
517,KR_5996680885,50,MIDDLE,False,1.8
518,KR_5996680885,81,BOTTOM,False,1.0
519,KR_5996680885,53,UTILITY,False,0.6
520,KR_6002020389,67,TOP,False,0.6
521,KR_6002020389,245,JUNGLE,False,1.0
522,KR_6002020389,112,MIDDLE,False,0.4
523,KR_6002020389,18,BOTTOM,False,0.8
524,KR_6002020389,111,UTILITY,False,0.3333333333333333
525,KR_6002020389,102,TOP,True,3.5
526,KR_6002020389,154,JUNGLE,True,13.0
527,KR_6002020389,7,MIDDLE,True,7.0
528,KR_6002020389,110,BOTTOM,True,13.0
529,KR_6002020389,25,UTILITY,True,3.0
530,KR_5998525210,41,TOP,False,0.5
531,KR_5998525210,35,JUNGLE,False,0.3
532,KR_5998525210,112,MIDDLE,False,0.0
533,KR_5998525210,81,BOTTOM,False,0.3
534,KR_5998525210,350,UTILITY,False,0.8
535,KR_5998525210,86,TOP,True,13.0
536,KR_5998525210,76,JUNGLE,True,25.0
537,KR_5998525210,238,MIDDLE,True,3.3333333333333335
538,KR_5998525210,236,BOTTOM,True,6.0
539,KR_5998525210,147,UTILITY,True,23.0
540,KR_5997977588,10,TOP,True,5.8
