,matchID,championID,position,win,kda
12534,KR_5936792859,350,UTILITY,False,2.0
12535,KR_5936792859,98,TOP,True,6.333333333333333
12536,KR_5936792859,64,JUNGLE,True,9.5
12537,KR_5936792859,711,MIDDLE,True,26.0
12538,KR_5936792859,67,BOTTOM,True,6.5
12539,KR_5936792859,555,UTILITY,True,19.0
12540,KR_5936959403,2,TOP,False,1.5
12541,KR_5936959403,62,JUNGLE,False,5.0
12542,KR_5936959403,517,MIDDLE,False,0.5555555555555556
12543,KR_5936959403,145,BOTTOM,False,2.0
12544,KR_5936959403,43,UTILITY,False,1.5
12545,KR_5936959403,24,TOP,True,4.0
12546,KR_5936959403,76,JUNGLE,True,1.5
12547,KR_5936959403,420,MIDDLE,True,1.5
12548,KR_5936959403,81,BOTTOM,True,7.0
12549,KR_5936959403,350,UTILITY,True,7.0
12550,KR_6003403252,150,TOP,True,1.2857142857142858
12551,KR_6003403252,131,JUNGLE,True,6.666666666666667
12552,KR_6003403252,147,MIDDLE,True,2.0
12553,KR_6003403252,523,BOTTOM,True,5.25
12554,KR_6003403252,497,UTILITY,True,5.0
12555,KR_6003403252,102,TOP,False,1.5
12556,KR_6003403252,76,JUNGLE,False,2.2857142857142856
12557,KR_6003403252,777,MIDDLE,False,1.8
12558,KR_6003403252,81,BOTTOM,False,2.7142857142857144
12559,KR_6003403252,555,UTILITY,False,4.0
12560,KR_6006967677,17,TOP,False,0.375
12561,KR_6006967677,200,JUNGLE,False,1.0
12562,KR_6006967677,112,MIDDLE,False,1.5
12563,KR_6006967677,111,UTILITY,False,1.2
12564,KR_6006967677,429,BOTTOM,False,1.5
12565,KR_6006967677,79,TOP,True,3.3333333333333335
12566,KR_6006967677,104,JUNGLE,True,13.0
12567,KR_6006967677,142,MIDDLE,True,15.0
12568,KR_6006967677,221,BOTTOM,True,2.1666666666666665
12569,KR_6006967677,497,UTILITY,True,19.0
12570,KR_5937353879,41,TOP,True,5.5
12571,KR_5937353879,9,JUNGLE,True,4.5
12572,KR_5937353879,142,MIDDLE,True,13.0
12573,KR_5937353879,236,BOTTOM,True,9.0
12574,KR_5937353879,45,UTILITY,True,6.666666666666667
12575,KR_5937353879,122,TOP,False,0.8333333333333334
12576,KR_5937353879,78,JUNGLE,False,1.0
12577,KR_5937353879,8,MIDDLE,False,0.2222222222222222
12578,KR_5937353879,81,BOTTOM,False,1.3333333333333333
12579,KR_5937353879,111,UTILITY,False,1.3333333333333333
12580,KR_6003873318,23,TOP,True,3.75
12581,KR_6003873318,200,JUNGLE,True,9.0
12582,KR_6003873318,517,MIDDLE,True,2.1666666666666665
12583,KR_6003873318,81,BOTTOM,True,4.0
12584,KR_6003873318,555,UTILITY,True,3.5
12585,KR_6003873318,10,TOP,False,0.5
12586,KR_6003873318,421,JUNGLE,False,2.8
12587,KR_6003873318,79,MIDDLE,False,1.4
12588,KR_6003873318,29,BOTTOM,False,1.3333333333333333
12589,KR_6003873318,350,UTILITY,False,3.6666666666666665
12590,KR_5941677165,14,TOP,False,3.0
12591,KR_5941677165,9,JUNGLE,False,1.5
12592,KR_5941677165,103,MIDDLE,False,2.0
12593,KR_5941677165,360,BOTTOM,False,2.25
12594,KR_5941677165,80,UTILITY,False,3.0
12595,KR_5941677165,150,TOP,True,1.4
12596,KR_5941677165,104,JUNGLE,True,4.0
12597,KR_5941677165,163,MIDDLE,True,3.3333333333333335
12598,KR_5941677165,81,BOTTOM,True,1.4
12599,KR_5941677165,43,UTILITY,True,5.0
12600,KR_6007413238,79,TOP,True,17.0
12601,KR_6007413238,62,JUNGLE,True,24.0
12602,KR_6007413238,245,MIDDLE,True,5.333333333333333
12603,KR_6007413238,29,BOTTOM,True,14.0
12604,KR_6007413238,888,UTILITY,True,15.5
12605,KR_6007413238,57,TOP,False,0.7777777777777778
12606,KR_6007413238,78,JUNGLE,False,1.0
12607,KR_6007413238,42,MIDDLE,False,1.0
12608,KR_6007413238,145,BOTTOM,False,1.1666666666666667
12609,KR_6007413238,111,UTILITY,False,0.3076923076923077
12610,KR_6007352935,150,TOP,True,4.0
12611,KR_6007352935,33,JUNGLE,True,4.5
12612,KR_6007352935,245,MIDDLE,True,2.0
12613,KR_6007352935,523,BOTTOM,True,3.6
12614,KR_6007352935,111,UTILITY,True,2.7142857142857144
12615,KR_6007352935,39,MIDDLE,False,1.8
12616,KR_6007352935,76,JUNGLE,False,1.3333333333333333
12617,KR_6007352935,41,TOP,False,3.5
12618,KR_6007352935,29,BOTTOM,False,1.375
12619,KR_6007352935,44,UTILITY,False,2.5
12620,KR_6005416457,240,TOP,False,1.625
12621,KR_6005416457,203,JUNGLE,False,2.0
12622,KR_6005416457,3,MIDDLE,False,2.25
12623,KR_6005416457,360,BOTTOM,False,2.1
12624,KR_6005416457,497,UTILITY,False,2.2
12625,KR_6005416457,102,TOP,True,4.6
12626,KR_6005416457,421,JUNGLE,True,4.333333333333333
12627,KR_6005416457,42,MIDDLE,True,10.666666666666666
12628,KR_6005416457,235,UTILITY,True,4.285714285714286
12629,KR_6005416457,147,BOTTOM,True,4.4
12630,KR_6004737048,44,TOP,True,3.7142857142857144
12631,KR_6004737048,163,JUNGLE,True,14.0
12632,KR_6004737048,777,MIDDLE,True,7.25
12633,KR_6004737048,119,BOTTOM,True,5.0
12634,KR_6004737048,111,UTILITY,True,4.4
12635,KR_6004737048,24,TOP,False,1.75
12636,KR_6004737048,64,JUNGLE,False,2.142857142857143
12637,KR_6004737048,68,MIDDLE,False,1.1428571428571428
12638,KR_6004737048,221,BOTTOM,False,1.3
12639,KR_6004737048,350,UTILITY,False,2.0
12640,KR_6007329613,36,TOP,True,4.333333333333333
12641,KR_6007329613,163,JUNGLE,True,2.7142857142857144
12642,KR_6007329613,777,MIDDLE,True,3.6
12643,KR_6007329613,236,BOTTOM,True,2.5
12644,KR_6007329613,89,UTILITY,True,2.5
12645,KR_6007329613,92,TOP,False,1.1428571428571428
12646,KR_6007329613,245,JUNGLE,False,7.0
12647,KR_6007329613,166,MIDDLE,False,1.5714285714285714
12648,KR_6007329613,111,UTILITY,False,6.0
12649,KR_6007329613,360,BOTTOM,False,1.3333333333333333
12650,KR_5992779019,777,TOP,True,8.0
12651,KR_5992779019,76,JUNGLE,True,3.5
12652,KR_5992779019,101,MIDDLE,True,11.0
12653,KR_5992779019,81,BOTTOM,True,7.0
12654,KR_5992779019,888,UTILITY,True,4.0
12655,KR_5992779019,126,TOP,False,0.3333333333333333
12656,KR_5992779019,131,JUNGLE,False,1.0
12657,KR_5992779019,45,MIDDLE,False,0.0
12658,KR_5992779019,429,BOTTOM,False,2.0
12659,KR_5992779019,350,UTILITY,False,5.0
12660,KR_6007423969,64,TOP,False,1.0
12661,KR_6007423969,62,JUNGLE,False,1.75
12662,KR_6007423969,42,MIDDLE,False,1.6
12663,KR_6007423969,145,BOTTOM,False,2.0
12664,KR_6007423969,888,UTILITY,False,1.6666666666666667
12665,KR_6007423969,113,TOP,True,6.0
12666,KR_6007423969,131,JUNGLE,True,2.4285714285714284
12667,KR_6007423969,26,MIDDLE,True,10.0
12668,KR_6007423969,235,UTILITY,True,3.5
12669,KR_6007423969,223,BOTTOM,True,7.0
12670,KR_6005503644,79,TOP,False,1.0
12671,KR_6005503644,48,JUNGLE,False,1.75
12672,KR_6005503644,42,MIDDLE,False,0.6666666666666666
12673,KR_6005503644,223,BOTTOM,False,2.0
12674,KR_6005503644,235,UTILITY,False,3.0
12675,KR_6005503644,150,TOP,True,2.5
12676,KR_6005503644,200,JUNGLE,True,6.5
12677,KR_6005503644,127,MIDDLE,True,14.0
12678,KR_6005503644,81,BOTTOM,True,7.0
12679,KR_6005503644,555,UTILITY,True,2.0
12680,KR_5937745385,24,TOP,True,3.0
12681,KR_5937745385,234,JUNGLE,True,4.75
12682,KR_5937745385,55,MIDDLE,True,1.75
12683,KR_5937745385,429,BOTTOM,True,0.875
12684,KR_5937745385,63,UTILITY,True,2.5
12685,KR_5937745385,41,TOP,False,2.0
12686,KR_5937745385,163,JUNGLE,False,1.8
12687,KR_5937745385,86,MIDDLE,False,9.5
12688,KR_5937745385,498,BOTTOM,False,2.5714285714285716
12689,KR_5937745385,555,UTILITY,False,1.75
12690,KR_5992829935,82,TOP,True,1.25
12691,KR_5992829935,154,JUNGLE,True,7.0
12692,KR_5992829935,777,MIDDLE,True,1.5
12693,KR_5992829935,202,BOTTOM,True,4.666666666666667
12694,KR_5992829935,43,UTILITY,True,4.0
12695,KR_5992829935,164,TOP,False,4.5
12696,KR_5992829935,106,JUNGLE,False,2.3333333333333335
12697,KR_5992829935,101,MIDDLE,False,1.5
12698,KR_5992829935,81,BOTTOM,False,0.6
12699,KR_5992829935,163,UTILITY,False,0.5714285714285714
12700,KR_5937832326,43,TOP,False,3.0
12701,KR_5937832326,234,JUNGLE,False,1.0
12702,KR_5937832326,55,MIDDLE,False,2.3333333333333335
12703,KR_5937832326,202,BOTTOM,False,1.875
12704,KR_5937832326,99,UTILITY,False,1.8888888888888888
12705,KR_5937832326,104,TOP,True,3.6666666666666665
12706,KR_5937832326,163,JUNGLE,True,2.0
12707,KR_5937832326,777,MIDDLE,True,8.5
12708,KR_5937832326,81,BOTTOM,True,1.1666666666666667
12709,KR_5937832326,143,UTILITY,True,1.7272727272727273
12710,KR_6007351142,8,TOP,False,0.5
12711,KR_6007351142,33,JUNGLE,False,1.7142857142857142
12712,KR_6007351142,777,MIDDLE,False,1.7142857142857142
12713,KR_6007351142,429,BOTTOM,False,0.625
12714,KR_6007351142,497,UTILITY,False,0.7
12715,KR_6007351142,122,TOP,True,5.0
12716,KR_6007351142,163,JUNGLE,True,14.5
12717,KR_6007351142,112,MIDDLE,True,3.1666666666666665
12718,KR_6007351142,360,BOTTOM,True,7.0
12719,KR_6007351142,111,UTILITY,True,4.8
12720,KR_6007373641,236,TOP,False,0.4
12721,KR_6007373641,76,JUNGLE,False,1.5714285714285714
12722,KR_6007373641,517,MIDDLE,False,1.7142857142857142
12723,KR_6007373641,222,BOTTOM,False,0.2857142857142857
12724,KR_6007373641,497,UTILITY,False,3.5
12725,KR_6007373641,98,TOP,True,12.0
12726,KR_6007373641,64,JUNGLE,True,5.0
12727,KR_6007373641,7,MIDDLE,True,2.2
12728,KR_6007373641,429,BOTTOM,True,9.5
12729,KR_6007373641,44,UTILITY,True,6.333333333333333
12730,KR_6007382598,79,TOP,True,0.8
12731,KR_6007382598,246,JUNGLE,True,3.0
12732,KR_6007382598,517,MIDDLE,True,8.5
12733,KR_6007382598,96,BOTTOM,True,3.75
12734,KR_6007382598,117,UTILITY,True,8.0
12735,KR_6007382598,8,TOP,False,2.3333333333333335
12736,KR_6007382598,238,JUNGLE,False,0.8888888888888888
12737,KR_6007382598,777,MIDDLE,False,0.42857142857142855
12738,KR_6007382598,429,BOTTOM,False,1.25
12739,KR_6007382598,875,UTILITY,False,3.0
12740,KR_5996953672,126,TOP,False,1.4
12741,KR_5996953672,76,JUNGLE,False,2.25
12742,KR_5996953672,112,MIDDLE,False,1.3333333333333333
12743,KR_5996953672,119,BOTTOM,False,0.6
12744,KR_5996953672,32,UTILITY,False,0.5
12745,KR_5996953672,114,TOP,True,1.0
12746,KR_5996953672,5,JUNGLE,True,2.75
12747,KR_5996953672,142,MIDDLE,True,6.5
12748,KR_5996953672,81,BOTTOM,True,16.0
12749,KR_5996953672,43,UTILITY,True,8.0
12750,KR_6005621382,42,MIDDLE,True,5.333333333333333
12751,KR_6005621382,113,TOP,True,19.0
12752,KR_6005621382,421,JUNGLE,True,6.0
12753,KR_6005621382,147,BOTTOM,True,3.5
12754,KR_6005621382,22,UTILITY,True,6.666666666666667
12755,KR_6005621382,157,TOP,False,0.36363636363636365
12756,KR_6005621382,64,JUNGLE,False,1.0
12757,KR_6005621382,268,MIDDLE,False,5.0
12758,KR_6005621382,119,BOTTOM,False,1.8333333333333333
12759,KR_6005621382,53,UTILITY,False,1.0
12760,KR_6004732297,10,TOP,False,0.2857142857142857
12761,KR_6004732297,76,JUNGLE,False,2.6666666666666665
12762,KR_6004732297,777,MIDDLE,False,1.75
12763,KR_6004732297,429,BOTTOM,False,1.0
12764,KR_6004732297,555,UTILITY,False,0.5714285714285714
12765,KR_6004732297,78,TOP,True,2.25
12766,KR_6004732297,234,JUNGLE,True,4.333333333333333
12767,KR_6004732297,142,MIDDLE,True,18.0
12768,KR_6004732297,221,BOTTOM,True,10.0
12769,KR_6004732297,497,UTILITY,True,17.0
12770,KR_6007477299,85,TOP,True,4.666666666666667
12771,KR_6007477299,203,JUNGLE,True,12.0
12772,KR_6007477299,777,MIDDLE,True,1.5
12773,KR_6007477299,81,BOTTOM,True,0.0
12774,KR_6007477299,43,UTILITY,True,5.0
12775,KR_6007477299,39,TOP,False,0.3333333333333333
12776,KR_6007477299,104,JUNGLE,False,0.3333333333333333
12777,KR_6007477299,142,MIDDLE,False,1.5
12778,KR_6007477299,110,BOTTOM,False,3.0
12779,KR_6007477299,59,UTILITY,False,1.5
12780,KR_6007741315,266,TOP,False,0.6666666666666666
12781,KR_6007741315,77,JUNGLE,False,1.5
12782,KR_6007741315,163,MIDDLE,False,0.5
12783,KR_6007741315,145,BOTTOM,False,2.0
12784,KR_6007741315,111,UTILITY,False,0.5
12785,KR_6007741315,79,TOP,True,3.0
12786,KR_6007741315,91,JUNGLE,True,6.5
12787,KR_6007741315,42,MIDDLE,True,5.0
12788,KR_6007741315,429,BOTTOM,True,6.0
12789,KR_6007741315,147,UTILITY,True,2.5
12790,KR_6007632825,92,TOP,True,1.0
12791,KR_6007632825,131,JUNGLE,True,5.25
12792,KR_6007632825,39,MIDDLE,True,1.8
12793,KR_6007632825,222,BOTTOM,True,3.3333333333333335
12794,KR_6007632825,888,UTILITY,True,6.25
12795,KR_6007632825,114,TOP,False,1.0
12796,KR_6007632825,163,JUNGLE,False,2.125
12797,KR_6007632825,112,MIDDLE,False,0.7692307692307693
12798,KR_6007632825,29,BOTTOM,False,2.8333333333333335
12799,KR_6007632825,117,UTILITY,False,3.5
12800,KR_6007572527,223,TOP,True,3.0
12801,KR_6007572527,78,JUNGLE,True,9.0
12802,KR_6007572527,268,MIDDLE,True,6.0
12803,KR_6007572527,29,BOTTOM,True,6.0
12804,KR_6007572527,497,UTILITY,True,11.0
12805,KR_6007572527,74,TOP,False,0.3333333333333333
12806,KR_6007572527,77,JUNGLE,False,0.0
12807,KR_6007572527,67,MIDDLE,False,0.3333333333333333
12808,KR_6007572527,119,BOTTOM,False,0.42857142857142855
12809,KR_6007572527,37,UTILITY,False,0.75
12810,KR_6007607403,777,TOP,True,2.8333333333333335
12811,KR_6007607403,104,JUNGLE,True,4.5
12812,KR_6007607403,3,MIDDLE,True,6.333333333333333
12813,KR_6007607403,81,BOTTOM,True,3.5
12814,KR_6007607403,432,UTILITY,True,4.2
12815,KR_6007607403,114,TOP,False,1.125
12816,KR_6007607403,30,JUNGLE,False,1.875
12817,KR_6007607403,163,MIDDLE,False,1.4444444444444444
12818,KR_6007607403,222,BOTTOM,False,5.0
12819,KR_6007607403,497,UTILITY,False,4.666666666666667
12820,KR_5996874449,36,TOP,False,0.14285714285714285
12821,KR_5996874449,62,JUNGLE,False,0.5
12822,KR_5996874449,268,MIDDLE,False,0.5
12823,KR_5996874449,81,BOTTOM,False,0.2
